0,0,
100,1.00E-06,
200,2.00E-06,
300,4.00E-06,
400,6.00E-06,
500,6.00E-06,
600,8.00E-06,
700,9.00E-06,
800,1.30E-05,
900,1.90E-05,
1000,1.50E-05,
1100,1.60E-05,
1200,2.00E-05,
1300,2.00E-05,
1400,2.40E-05,
1500,2.50E-05,
1600,2.70E-05,
1700,2.80E-05,
1800,4.90E-05,
1900,3.60E-05,
2000,3.50E-05,
2100,3.40E-05,
2200,3.70E-05,
2300,4.10E-05,
2400,3.90E-05,
2500,4.20E-05,
2600,4.50E-05,
2700,4.60E-05,
2800,5.10E-05,
2900,5.10E-05,
3000,5.20E-05,
3100,5.50E-05,
3200,6.30E-05,
3300,5.90E-05,
3400,5.90E-05,
3500,6.60E-05,
3600,7.70E-05,
3700,6.60E-05,
3800,7.30E-05,
3900,6.80E-05,
4000,7.00E-05,
4100,7.40E-05,
4200,7.30E-05,
4300,8.20E-05,
4400,7.80E-05,
4500,8.10E-05,
4600,8.30E-05,
4700,8.40E-05,
4800,0.0001,
4900,8.90E-05,
5000,9.60E-05,
5100,9.50E-05,
5200,9.60E-05,
5300,0.000116,
5400,0.000101,
5500,0.000105,
5600,9.80E-05,
5700,0.000105,
5800,0.000122,
5900,0.000109,
6000,0.000111,
6100,0.000113,
6200,0.000137,
6300,0.00012,
6400,0.000114,
6500,0.000119,
6600,0.000187,
6700,0.000123,
6800,0.000135,
6900,0.000131,
7000,0.000124,
7100,0.000131,
7200,0.000149,
7300,0.000133,
7400,0.00014,
7500,0.000132,
7600,0.000143,
7700,0.000138,
7800,0.000139,
7900,0.00016,
8000,0.000144,
8100,0.000146,
8200,0.000156,
8300,0.000149,
8400,0.000157,
8500,0.000165,
8600,0.00016,
8700,0.000163,
8800,0.000165,
8900,0.000167,
9000,0.00017,
9100,0.000175,
9200,0.000168,
9300,0.000178,
9400,0.000181,
9500,0.000175,
9600,0.000175,
9700,0.000183,
9800,0.000185,
9900,0.000188,
10000,0.000187,
10100,0.000191,
10200,0.000205,
10300,0.000193,
10400,0.000189,
10500,0.000194,
10600,0.000192,
10700,0.000204,
10800,0.0002,
10900,0.000211,
11000,0.000205,
11100,0.000211,
11200,0.000218,
11300,0.000213,
11400,0.000219,
11500,0.000212,
11600,0.000218,
11700,0.000233,
11800,0.000244,
11900,0.000226,
12000,0.000224,
12100,0.00023,
12200,0.000234,
12300,0.000228,
12400,0.000236,
12500,0.000235,
12600,0.000233,
12700,0.000241,
12800,0.000237,
12900,0.000244,
13000,0.000246,
13100,0.000248,
13200,0.000249,
13300,0.000252,
13400,0.00025,
13500,0.000254,
13600,0.000258,
13700,0.000258,
13800,0.000273,
13900,0.000263,
14000,0.000269,
14100,0.00026,
14200,0.000281,
14300,0.000276,
14400,0.000283,
14500,0.000278,
14600,0.000279,
14700,0.000285,
14800,0.000305,
14900,0.000281,
15000,0.000287,
15100,0.000288,
15200,0.000298,
15300,0.000291,
15400,0.000296,
15500,0.000294,
15600,0.000298,
15700,0.000302,
15800,0.000295,
15900,0.0003,
16000,0.000297,
16100,0.000303,
16200,0.000312,
16300,0.000304,
16400,0.000305,
16500,0.000324,
16600,0.00035,
16700,0.000316,
16800,0.000316,
16900,0.000323,
17000,0.000325,
17100,0.000322,
17200,0.000326,
17300,0.000348,
17400,0.000331,
17500,0.000333,
17600,0.000347,
17700,0.000334,
17800,0.000336,
17900,0.000343,
18000,0.000339,
18100,0.000341,
18200,0.000349,
18300,0.000357,
18400,0.000344,
18500,0.00035,
18600,0.000361,
18700,0.000357,
18800,0.000355,
18900,0.000368,
19000,0.00036,
19100,0.000361,
19200,0.000362,
19300,0.00037,
19400,0.000365,
19500,0.000369,
19600,0.000368,
19700,0.000388,
19800,0.000374,
19900,0.000383,
20000,0.000395,
20100,0.000382,
20200,0.000385,
20300,0.000387,
20400,0.000383,
20500,0.000406,
20600,0.00039,
20700,0.000391,
20800,0.000396,
20900,0.000398,
21000,0.000409,
21100,0.000399,
21200,0.000401,
21300,0.000406,
21400,0.000409,
21500,0.000418,
21600,0.000411,
21700,0.000409,
21800,0.000411,
21900,0.000411,
22000,0.000431,
22100,0.000425,
22200,0.000417,
22300,0.000422,
22400,0.000422,
22500,0.000432,
22600,0.000429,
22700,0.000444,
22800,0.000453,
22900,0.000431,
23000,0.000437,
23100,0.000436,
23200,0.000442,
23300,0.000448,
23400,0.000451,
23500,0.000475,
23600,0.000455,
23700,0.000452,
23800,0.000448,
23900,0.000454,
24000,0.000481,
24100,0.00046,
24200,0.000461,
24300,0.000475,
24400,0.000464,
24500,0.000478,
24600,0.000467,
24700,0.000478,
24800,0.000482,
24900,0.000486,
25000,0.000469,
25100,0.000475,
25200,0.000476,
25300,0.00048,
25400,0.000482,
25500,0.000486,
25600,0.000494,
25700,0.00049,
25800,0.000486,
25900,0.000489,
26000,0.000493,
26100,0.000505,
26200,0.000501,
26300,0.000497,
26400,0.000504,
26500,0.000498,
26600,0.000506,
26700,0.000507,
26800,0.000511,
26900,0.000512,
27000,0.000511,
27100,0.000515,
27200,0.000512,
